# x_cm Electrons_cm-3 OpticalGeneration_cm-3s-1
5.495763450385454489e-04 6.814329506167822080e+17 2.162942422875096832e+18
5.497019990346895977e-04 1.024037526272464768e+18 2.162707887416068864e+18
5.498176932665277059e-04 1.630231580261349888e+18 2.162491964525237760e+18
5.499242171789486822e-04 2.824206392467364352e+18 2.162293175481425152e+18
5.500000000000000331e-04 4.720413209456457728e+18 2.162151764889583104e+18
5.500999999999999814e-04 6.943173789279123456e+18 0.000000000000000000e+00
5.502037500000000157e-04 8.455450036309711872e+18 0.000000000000000000e+00
5.503113906250000622e-04 9.287707069558386688e+18 0.000000000000000000e+00
5.504230677734375495e-04 9.691120079847219200e+18 0.000000000000000000e+00
5.505389328149414398e-04 9.872023964981426176e+18 0.000000000000000000e+00
5.506591427955017694e-04 9.948962657548281856e+18 0.000000000000000000e+00
5.507838606503331208e-04 9.980351656798920704e+18 0.000000000000000000e+00
5.509132554247206425e-04 9.992692689242906624e+18 0.000000000000000000e+00
5.510475025031476379e-04 9.997375379099557888e+18 0.000000000000000000e+00
5.511867838470156742e-04 9.999090200398092288e+18 0.000000000000000000e+00
5.513312882412787835e-04 9.999695907816433664e+18 0.000000000000000000e+00
5.514812115503267770e-04 9.999902091674892288e+18 0.000000000000000000e+00
5.516367569834640730e-04 9.999969664762214400e+18 0.000000000000000000e+00
5.517981353703439945e-04 9.999990964762935296e+18 0.000000000000000000e+00
5.519655654467319362e-04 9.999997415699316736e+18 0.000000000000000000e+00
5.521392741509843511e-04 9.999999290907777024e+18 0.000000000000000000e+00
5.523194969316462316e-04 9.999999813549955072e+18 0.000000000000000000e+00
5.525064780665829827e-04 9.999999953068300288e+18 0.000000000000000000e+00
5.527004709940798281e-04 9.999999988703109120e+18 0.000000000000000000e+00
5.529017386563578242e-04 9.999999997402312704e+18 0.000000000000000000e+00
5.531105538559712804e-04 9.999999999429967872e+18 0.000000000000000000e+00
5.533271996255701396e-04 9.999999999880753152e+18 0.000000000000000000e+00
5.535519696115289790e-04 9.999999999976243200e+18 0.000000000000000000e+00
5.537851684719613142e-04 9.999999999995496448e+18 0.000000000000000000e+00
5.540271122896598972e-04 9.999999999999188992e+18 0.000000000000000000e+00
5.542781290005221323e-04 9.999999999999860736e+18 0.000000000000000000e+00
5.545385588380417419e-04 9.999999999999977472e+18 0.000000000000000000e+00
5.548087547944683057e-04 9.999999999999995904e+18 0.000000000000000000e+00
5.550890830992608006e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.553799237154830601e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.556816708548136842e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.559947335118691674e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.563195360185642759e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.566565186192603751e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.570061380674826580e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.573688682450132466e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.577452008042011822e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.581356458343587250e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.585407325531472136e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.589610100238902096e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.593970478997861316e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.598494371960281452e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.603187910908791897e-04 1.000000000000000000e+19 0.000000000000000000e+00
5.608057457567871022e-04 1.000000000000000000e+19 0.000000000000000000e+00
